chrom	start	end	width	gene_id
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	19304991	19309574	4584	AT3G52050.2
3	19304991	19309574	4584	AT3G52050.4
3	19304993	19309580	4588	AT3G52050.5
3	19304993	19309574	4582	AT3G52050.1
3	19304993	19309574	4582	AT3G52050.3
3	20398538	20400346	1809	AT3G55040.1
3	20398538	20400346	1809	AT3G55040.1
3	20398538	20400346	1809	AT3G55040.1
3	20398538	20400346	1809	AT3G55040.1
3	20398538	20400346	1809	AT3G55040.1
3	20398538	20400346	1809	AT3G55040.1
3	20398538	20400346	1809	AT3G55040.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
3	23217425	23218246	822	AT3G62760.1
4	1110452	1111660	1209	AT4G02520.1
4	1110452	1111660	1209	AT4G02520.1
4	1110452	1111660	1209	AT4G02520.1
4	1110452	1111660	1209	AT4G02520.1
4	1110452	1111660	1209	AT4G02520.1
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	5314905	5317456	2552	AT4G08390.1
4	5314905	5317456	2552	AT4G08390.3
4	5314905	5317456	2552	AT4G08390.4
4	5314905	5317432	2528	AT4G08390.2
4	6260310	6263181	2872	AT4G10000.2
4	6260310	6263181	2872	AT4G10000.2
4	6260310	6263181	2872	AT4G10000.2
4	6260310	6263181	2872	AT4G10000.2
4	6260310	6263181	2872	AT4G10000.2
4	6260310	6263181	2872	AT4G10000.2
4	6260310	6263181	2872	AT4G10000.2
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	6260310	6263181	2872	AT4G10000.2
4	6260469	6263156	2688	AT4G10000.1
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786439	2049	AT4G19880.3
4	10784391	10786423	2033	AT4G19880.2
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786556	2166	AT4G19880.1
4	10784391	10786556	2166	AT4G19880.1
4	15602721	15605400	2680	AT4G32320.1
4	15602721	15605400	2680	AT4G32320.1
4	15602721	15605400	2680	AT4G32320.1
4	15602721	15605400	2680	AT4G32320.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
