chrom	start	end	width	fst	p_value
3	19305227	19305227	1	0.00749	0.517318436
3	19305227	19305227	1	0.00749	0.517318436
3	19305278	19305278	1	0.04032	0.005509382
3	19305278	19305278	1	0.04032	0.005509382
3	19305278	19305278	1	0.04032	0.005509382
3	19305278	19305278	1	0.04032	0.005509382
3	19305278	19305278	1	0.04032	0.005509382
3	19305290	19305290	1	0.00785	0.508071553
3	19305290	19305290	1	0.00785	0.508071553
3	19305290	19305290	1	0.00785	0.508071553
3	19305290	19305290	1	0.00785	0.508071553
3	19305290	19305290	1	0.00785	0.508071553
3	19305291	19305291	1	0.00819	0.505235602
3	19305291	19305291	1	0.00819	0.505235602
3	19305291	19305291	1	0.00819	0.505235602
3	19305291	19305291	1	0.00819	0.505235602
3	19305291	19305291	1	0.00819	0.505235602
3	19305320	19305320	1	0.10285	1.616e-06
3	19305320	19305320	1	0.10285	1.616e-06
3	19305320	19305320	1	0.10285	1.616e-06
3	19305320	19305320	1	0.10285	1.616e-06
3	19305320	19305320	1	0.10285	1.616e-06
3	19305437	19305437	1	0.01225	0.229438123
3	19305437	19305437	1	0.01225	0.229438123
3	19305437	19305437	1	0.01225	0.229438123
3	19305437	19305437	1	0.01225	0.229438123
3	19305437	19305437	1	0.01225	0.229438123
3	19305463	19305463	1	0.0185	0.171122995
3	19305463	19305463	1	0.0185	0.171122995
3	19305463	19305463	1	0.0185	0.171122995
3	19305463	19305463	1	0.0185	0.171122995
3	19305463	19305463	1	0.0185	0.171122995
3	19305599	19305599	1	0.09813	7.718e-05
3	19305599	19305599	1	0.09813	7.718e-05
3	19305599	19305599	1	0.09813	7.718e-05
3	19305599	19305599	1	0.09813	7.718e-05
3	19305599	19305599	1	0.09813	7.718e-05
3	19305727	19305727	1	0.02149	0.121627049
3	19305727	19305727	1	0.02149	0.121627049
3	19305727	19305727	1	0.02149	0.121627049
3	19305727	19305727	1	0.02149	0.121627049
3	19305727	19305727	1	0.02149	0.121627049
3	19305839	19305839	1	0.01772	0.162389507
3	19305839	19305839	1	0.01772	0.162389507
3	19305839	19305839	1	0.01772	0.162389507
3	19305839	19305839	1	0.01772	0.162389507
3	19305839	19305839	1	0.01772	0.162389507
3	19305849	19305849	1	3e-05	1
3	19305849	19305849	1	3e-05	1
3	19305849	19305849	1	3e-05	1
3	19305849	19305849	1	3e-05	1
3	19305849	19305849	1	3e-05	1
3	19305873	19305873	1	0.00821	0.50937306
3	19305873	19305873	1	0.00821	0.50937306
3	19305873	19305873	1	0.00821	0.50937306
3	19305873	19305873	1	0.00821	0.50937306
3	19305873	19305873	1	0.00821	0.50937306
3	19306037	19306037	1	0.00689	0.407724034
3	19306037	19306037	1	0.00689	0.407724034
3	19306037	19306037	1	0.00689	0.407724034
3	19306037	19306037	1	0.00689	0.407724034
3	19306037	19306037	1	0.00689	0.407724034
3	19306080	19306080	1	0.02816	0.039116359
3	19306080	19306080	1	0.02816	0.039116359
3	19306080	19306080	1	0.02816	0.039116359
3	19306080	19306080	1	0.02816	0.039116359
3	19306080	19306080	1	0.02816	0.039116359
3	19306102	19306102	1	0.00889	0.509309967
3	19306102	19306102	1	0.00889	0.509309967
3	19306102	19306102	1	0.00889	0.509309967
3	19306102	19306102	1	0.00889	0.509309967
3	19306102	19306102	1	0.00889	0.509309967
3	19306140	19306140	1	0.0075	0.526859195
3	19306140	19306140	1	0.0075	0.526859195
3	19306140	19306140	1	0.0075	0.526859195
3	19306140	19306140	1	0.0075	0.526859195
3	19306140	19306140	1	0.0075	0.526859195
3	19306155	19306155	1	0.01772	0.162389507
3	19306155	19306155	1	0.01772	0.162389507
3	19306155	19306155	1	0.01772	0.162389507
3	19306155	19306155	1	0.01772	0.162389507
3	19306155	19306155	1	0.01772	0.162389507
3	19306256	19306256	1	0.01714	0.140591017
3	19306256	19306256	1	0.01714	0.140591017
3	19306256	19306256	1	0.01714	0.140591017
3	19306256	19306256	1	0.01714	0.140591017
3	19306256	19306256	1	0.01714	0.140591017
3	19306496	19306496	1	0.01598	0.149048797
3	19306496	19306496	1	0.01598	0.149048797
3	19306496	19306496	1	0.01598	0.149048797
3	19306496	19306496	1	0.01598	0.149048797
3	19306496	19306496	1	0.01598	0.149048797
3	19306521	19306521	1	0.0172	0.191946309
3	19306521	19306521	1	0.0172	0.191946309
3	19306521	19306521	1	0.0172	0.191946309
3	19306521	19306521	1	0.0172	0.191946309
3	19306521	19306521	1	0.0172	0.191946309
3	19306567	19306567	1	0.00901	0.516778523
3	19306567	19306567	1	0.00901	0.516778523
3	19306567	19306567	1	0.00901	0.516778523
3	19306567	19306567	1	0.00901	0.516778523
3	19306567	19306567	1	0.00901	0.516778523
3	19306756	19306756	1	0.01578	0.191231483
3	19306756	19306756	1	0.01578	0.191231483
3	19306756	19306756	1	0.01578	0.191231483
3	19306756	19306756	1	0.01578	0.191231483
3	19306756	19306756	1	0.01578	0.191231483
3	19306803	19306803	1	0.01658	0.180682328
3	19306803	19306803	1	0.01658	0.180682328
3	19306803	19306803	1	0.01658	0.180682328
3	19306803	19306803	1	0.01658	0.180682328
3	19306803	19306803	1	0.01658	0.180682328
3	19306874	19306874	1	0.00819	0.515255204
3	19306874	19306874	1	0.00819	0.515255204
3	19306874	19306874	1	0.00819	0.515255204
3	19306874	19306874	1	0.00819	0.515255204
3	19306874	19306874	1	0.00819	0.515255204
3	19306939	19306939	1	0.00796	0.513766234
3	19306939	19306939	1	0.00796	0.513766234
3	19306939	19306939	1	0.00796	0.513766234
3	19306939	19306939	1	0.00796	0.513766234
3	19306939	19306939	1	0.00796	0.513766234
3	19306945	19306945	1	0.00847	0.510403917
3	19306945	19306945	1	0.00847	0.510403917
3	19306945	19306945	1	0.00847	0.510403917
3	19306945	19306945	1	0.00847	0.510403917
3	19306945	19306945	1	0.00847	0.510403917
3	19307003	19307003	1	0.02721	0.035713529
3	19307003	19307003	1	0.02721	0.035713529
3	19307003	19307003	1	0.02721	0.035713529
3	19307003	19307003	1	0.02721	0.035713529
3	19307003	19307003	1	0.02721	0.035713529
3	19307010	19307010	1	0.04523	0.005821713
3	19307010	19307010	1	0.04523	0.005821713
3	19307010	19307010	1	0.04523	0.005821713
3	19307010	19307010	1	0.04523	0.005821713
3	19307010	19307010	1	0.04523	0.005821713
3	19307040	19307040	1	0.0162	0.177932475
3	19307040	19307040	1	0.0162	0.177932475
3	19307040	19307040	1	0.0162	0.177932475
3	19307040	19307040	1	0.0162	0.177932475
3	19307040	19307040	1	0.0162	0.177932475
3	19307052	19307052	1	0.00831	0.51608559
3	19307052	19307052	1	0.00831	0.51608559
3	19307052	19307052	1	0.00831	0.51608559
3	19307052	19307052	1	0.00831	0.51608559
3	19307052	19307052	1	0.00831	0.51608559
3	19307215	19307215	1	0.01009	0.500452489
3	19307215	19307215	1	0.01009	0.500452489
3	19307215	19307215	1	0.01009	0.500452489
3	19307215	19307215	1	0.01009	0.500452489
3	19307215	19307215	1	0.01009	0.500452489
3	19307606	19307606	1	0.00819	0.515255204
3	19307606	19307606	1	0.00819	0.515255204
3	19307606	19307606	1	0.00819	0.515255204
3	19307606	19307606	1	0.00819	0.515255204
3	19307606	19307606	1	0.00819	0.515255204
3	19307624	19307624	1	0.0094	0.501179392
3	19307624	19307624	1	0.0094	0.501179392
3	19307624	19307624	1	0.0094	0.501179392
3	19307624	19307624	1	0.0094	0.501179392
3	19307624	19307624	1	0.0094	0.501179392
3	19307666	19307666	1	0.10605	9.477e-06
3	19307666	19307666	1	0.10605	9.477e-06
3	19307666	19307666	1	0.10605	9.477e-06
3	19307666	19307666	1	0.10605	9.477e-06
3	19307666	19307666	1	0.10605	9.477e-06
3	19307741	19307741	1	0.10251	2.3669e-05
3	19307741	19307741	1	0.10251	2.3669e-05
3	19307741	19307741	1	0.10251	2.3669e-05
3	19307741	19307741	1	0.10251	2.3669e-05
3	19307741	19307741	1	0.10251	2.3669e-05
3	19307808	19307808	1	0.06098	0.001744041
3	19307808	19307808	1	0.06098	0.001744041
3	19307808	19307808	1	0.06098	0.001744041
3	19307808	19307808	1	0.06098	0.001744041
3	19307808	19307808	1	0.06098	0.001744041
3	19307826	19307826	1	0.09608	7.9924e-05
3	19307826	19307826	1	0.09608	7.9924e-05
3	19307826	19307826	1	0.09608	7.9924e-05
3	19307826	19307826	1	0.09608	7.9924e-05
3	19307826	19307826	1	0.09608	7.9924e-05
3	19307979	19307979	1	0.04078	0.006915449
3	19307979	19307979	1	0.04078	0.006915449
3	19307979	19307979	1	0.04078	0.006915449
3	19307979	19307979	1	0.04078	0.006915449
3	19307979	19307979	1	0.04078	0.006915449
3	19308062	19308062	1	0.01867	0.126590795
3	19308062	19308062	1	0.01867	0.126590795
3	19308062	19308062	1	0.01867	0.126590795
3	19308062	19308062	1	0.01867	0.126590795
3	19308062	19308062	1	0.01867	0.126590795
3	19308076	19308076	1	0.01353	0.190117801
3	19308076	19308076	1	0.01353	0.190117801
3	19308076	19308076	1	0.01353	0.190117801
3	19308076	19308076	1	0.01353	0.190117801
3	19308076	19308076	1	0.01353	0.190117801
3	19308134	19308134	1	0.0162	0.177932475
3	19308134	19308134	1	0.0162	0.177932475
3	19308134	19308134	1	0.0162	0.177932475
3	19308134	19308134	1	0.0162	0.177932475
3	19308134	19308134	1	0.0162	0.177932475
3	19308161	19308161	1	0.0094	0.501179392
3	19308161	19308161	1	0.0094	0.501179392
3	19308161	19308161	1	0.0094	0.501179392
3	19308161	19308161	1	0.0094	0.501179392
3	19308161	19308161	1	0.0094	0.501179392
3	19308162	19308162	1	0.00886	0.504856218
3	19308162	19308162	1	0.00886	0.504856218
3	19308162	19308162	1	0.00886	0.504856218
3	19308162	19308162	1	0.00886	0.504856218
3	19308162	19308162	1	0.00886	0.504856218
3	19308235	19308235	1	0.03134	0.029010415
3	19308235	19308235	1	0.03134	0.029010415
3	19308235	19308235	1	0.03134	0.029010415
3	19308235	19308235	1	0.03134	0.029010415
3	19308235	19308235	1	0.03134	0.029010415
3	19308631	19308631	1	0.0094	0.501179392
3	19308631	19308631	1	0.0094	0.501179392
3	19308631	19308631	1	0.0094	0.501179392
3	19308631	19308631	1	0.0094	0.501179392
3	19308631	19308631	1	0.0094	0.501179392
3	19308636	19308636	1	0.00843	0.504093567
3	19308636	19308636	1	0.00843	0.504093567
3	19308636	19308636	1	0.00843	0.504093567
3	19308636	19308636	1	0.00843	0.504093567
3	19308636	19308636	1	0.00843	0.504093567
3	19308646	19308646	1	0.00125	0.793436031
3	19308646	19308646	1	0.00125	0.793436031
3	19308646	19308646	1	0.00125	0.793436031
3	19308646	19308646	1	0.00125	0.793436031
3	19308646	19308646	1	0.00125	0.793436031
3	19308647	19308647	1	0.07588	0.000255378
3	19308647	19308647	1	0.07588	0.000255378
3	19308647	19308647	1	0.07588	0.000255378
3	19308647	19308647	1	0.07588	0.000255378
3	19308647	19308647	1	0.07588	0.000255378
3	19308681	19308681	1	0.00776	0.501981051
3	19308681	19308681	1	0.00776	0.501981051
3	19308681	19308681	1	0.00776	0.501981051
3	19308681	19308681	1	0.00776	0.501981051
3	19308681	19308681	1	0.00776	0.501981051
3	19308890	19308890	1	0.0047	0.431491338
3	19308890	19308890	1	0.0047	0.431491338
3	19308890	19308890	1	0.0047	0.431491338
3	19308890	19308890	1	0.0047	0.431491338
3	19308890	19308890	1	0.0047	0.431491338
3	19308916	19308916	1	0.00457	0.475945227
3	19308916	19308916	1	0.00457	0.475945227
3	19308916	19308916	1	0.00457	0.475945227
3	19308916	19308916	1	0.00457	0.475945227
3	19308916	19308916	1	0.00457	0.475945227
3	19308954	19308954	1	0.01217	0.497495968
3	19308954	19308954	1	0.01217	0.497495968
3	19308954	19308954	1	0.01217	0.497495968
3	19308954	19308954	1	0.01217	0.497495968
3	19308954	19308954	1	0.01217	0.497495968
3	19308966	19308966	1	0.0153	0.192543484
3	19308966	19308966	1	0.0153	0.192543484
3	19308966	19308966	1	0.0153	0.192543484
3	19308966	19308966	1	0.0153	0.192543484
3	19308966	19308966	1	0.0153	0.192543484
3	19309047	19309047	1	0.00016	1
3	19309047	19309047	1	0.00016	1
3	19309047	19309047	1	0.00016	1
3	19309047	19309047	1	0.00016	1
3	19309047	19309047	1	0.00016	1
3	19309060	19309060	1	1e-04	1
3	19309060	19309060	1	1e-04	1
3	19309060	19309060	1	1e-04	1
3	19309060	19309060	1	1e-04	1
3	19309060	19309060	1	1e-04	1
3	19309082	19309082	1	0.03454	0.021940949
3	19309082	19309082	1	0.03454	0.021940949
3	19309082	19309082	1	0.03454	0.021940949
3	19309082	19309082	1	0.03454	0.021940949
3	19309082	19309082	1	0.03454	0.021940949
3	19309130	19309130	1	0.05486	0.005905713
3	19309130	19309130	1	0.05486	0.005905713
3	19309130	19309130	1	0.05486	0.005905713
3	19309130	19309130	1	0.05486	0.005905713
3	19309130	19309130	1	0.05486	0.005905713
3	19309157	19309157	1	0.00904	0.507271172
3	19309157	19309157	1	0.00904	0.507271172
3	19309157	19309157	1	0.00904	0.507271172
3	19309157	19309157	1	0.00904	0.507271172
3	19309157	19309157	1	0.00904	0.507271172
3	19309219	19309219	1	0.00765	0.523329682
3	19309219	19309219	1	0.00765	0.523329682
3	19309219	19309219	1	0.00765	0.523329682
3	19309219	19309219	1	0.00765	0.523329682
3	19309219	19309219	1	0.00765	0.523329682
3	19309317	19309317	1	0.02691	0.043258551
3	19309317	19309317	1	0.02691	0.043258551
3	19309317	19309317	1	0.02691	0.043258551
3	19309317	19309317	1	0.02691	0.043258551
3	19309317	19309317	1	0.02691	0.043258551
3	19309420	19309420	1	0.00963	0.502680125
3	19309420	19309420	1	0.00963	0.502680125
3	19309420	19309420	1	0.00963	0.502680125
3	19309420	19309420	1	0.00963	0.502680125
3	19309420	19309420	1	0.00963	0.502680125
3	19309573	19309573	1	0.00945	0.502491529
3	19309573	19309573	1	0.00945	0.502491529
3	19309573	19309573	1	0.00945	0.502491529
3	19309573	19309573	1	0.00945	0.502491529
3	19309573	19309573	1	0.00945	0.502491529
3	20398845	20398845	1	0.01743	0.170432441
3	20398954	20398954	1	0.00028	0.846655131
3	20399169	20399169	1	0.00145	0.687902279
3	20399175	20399175	1	0.03319	0.022902732
3	20399177	20399177	1	0.00027	1
3	20399187	20399187	1	0.04525	0.007129628
3	20399255	20399255	1	0.03171	0.019048308
3	20399278	20399278	1	0.02685	0.034186344
3	20399339	20399339	1	0.03517	0.009300593
3	20399377	20399377	1	0.08418	2.73e-05
3	20399405	20399405	1	0.01493	0.178367783
3	20399407	20399407	1	0.0155	0.173031389
3	20399414	20399414	1	0.0085	0.265205729
3	20399489	20399489	1	0.04746	0.006041422
3	20399800	20399800	1	0.0575	0.004128158
3	23217578	23217578	1	0.00044	1
3	23217638	23217638	1	0.01214	0.209576138
3	23217814	23217814	1	0.0133	0.131129358
3	23217835	23217835	1	0.02018	0.063550851
3	23217845	23217845	1	0.01686	0.088107806
3	23217884	23217884	1	0.00856	0.22751517
3	23217898	23217898	1	0.00928	0.502317019
3	23217918	23217918	1	0.0086	0.508338316
3	23217947	23217947	1	0.00859	0.506145251
3	23217997	23217997	1	0.08021	2.4627e-05
3	23218028	23218028	1	0.00843	0.504093567
3	23218058	23218058	1	0.00891	0.5008726
3	23218059	23218059	1	0.00857	0.504330137
3	23218130	23218130	1	3e-05	1
3	23218204	23218204	1	0.01457	0.190630356
3	23218230	23218230	1	0.0047	0.431491338
4	1110477	1110477	1	0.00852	0.522505593
4	1111015	1111015	1	0.00889	0.509309967
4	1111099	1111099	1	0.01009	0.500452489
4	1111361	1111361	1	0.00847	0.510403917
4	5315526	5315526	1	0.0162	0.177932475
4	5315526	5315526	1	0.0162	0.177932475
4	5315526	5315526	1	0.0162	0.177932475
4	5315526	5315526	1	0.0162	0.177932475
4	5315564	5315564	1	0.0094	0.501179392
4	5315564	5315564	1	0.0094	0.501179392
4	5315564	5315564	1	0.0094	0.501179392
4	5315564	5315564	1	0.0094	0.501179392
4	5315586	5315586	1	0.04194	0.011072364
4	5315586	5315586	1	0.04194	0.011072364
4	5315586	5315586	1	0.04194	0.011072364
4	5315586	5315586	1	0.04194	0.011072364
4	5315630	5315630	1	0.0011	0.759245244
4	5315630	5315630	1	0.0011	0.759245244
4	5315630	5315630	1	0.0011	0.759245244
4	5315630	5315630	1	0.0011	0.759245244
4	5315651	5315651	1	0.00076	0.756715622
4	5315651	5315651	1	0.00076	0.756715622
4	5315651	5315651	1	0.00076	0.756715622
4	5315651	5315651	1	0.00076	0.756715622
4	5315657	5315657	1	0.02109	0.06867657
4	5315657	5315657	1	0.02109	0.06867657
4	5315657	5315657	1	0.02109	0.06867657
4	5315657	5315657	1	0.02109	0.06867657
4	5315686	5315686	1	0.00883	0.503207413
4	5315686	5315686	1	0.00883	0.503207413
4	5315686	5315686	1	0.00883	0.503207413
4	5315686	5315686	1	0.00883	0.503207413
4	5315789	5315789	1	0.01895	0.137236274
4	5315789	5315789	1	0.01895	0.137236274
4	5315789	5315789	1	0.01895	0.137236274
4	5315789	5315789	1	0.01895	0.137236274
4	5315822	5315822	1	0.02816	0.039116359
4	5315822	5315822	1	0.02816	0.039116359
4	5315822	5315822	1	0.02816	0.039116359
4	5315822	5315822	1	0.02816	0.039116359
4	5315826	5315826	1	0.02809	0.03457462
4	5315826	5315826	1	0.02809	0.03457462
4	5315826	5315826	1	0.02809	0.03457462
4	5315826	5315826	1	0.02809	0.03457462
4	5315882	5315882	1	0.08471	0.000284785
4	5315882	5315882	1	0.08471	0.000284785
4	5315882	5315882	1	0.08471	0.000284785
4	5315882	5315882	1	0.08471	0.000284785
4	5315915	5315915	1	0.07211	0.000765066
4	5315915	5315915	1	0.07211	0.000765066
4	5315915	5315915	1	0.07211	0.000765066
4	5315915	5315915	1	0.07211	0.000765066
4	5315940	5315940	1	0.06781	0.001421936
4	5315940	5315940	1	0.06781	0.001421936
4	5315940	5315940	1	0.06781	0.001421936
4	5315940	5315940	1	0.06781	0.001421936
4	5315975	5315975	1	0.00039	1
4	5315975	5315975	1	0.00039	1
4	5315975	5315975	1	0.00039	1
4	5315975	5315975	1	0.00039	1
4	5316014	5316014	1	0.01737	0.186911816
4	5316014	5316014	1	0.01737	0.186911816
4	5316014	5316014	1	0.01737	0.186911816
4	5316014	5316014	1	0.01737	0.186911816
4	5316021	5316021	1	0.00056	1
4	5316021	5316021	1	0.00056	1
4	5316021	5316021	1	0.00056	1
4	5316021	5316021	1	0.00056	1
4	5316057	5316057	1	0.03248	0.02792518
4	5316057	5316057	1	0.03248	0.02792518
4	5316057	5316057	1	0.03248	0.02792518
4	5316057	5316057	1	0.03248	0.02792518
4	5316066	5316066	1	0.01325	0.225263758
4	5316066	5316066	1	0.01325	0.225263758
4	5316066	5316066	1	0.01325	0.225263758
4	5316066	5316066	1	0.01325	0.225263758
4	5316232	5316232	1	0.01185	0.192741054
4	5316232	5316232	1	0.01185	0.192741054
4	5316232	5316232	1	0.01185	0.192741054
4	5316232	5316232	1	0.01185	0.192741054
4	5316250	5316250	1	0.00902	0.50514916
4	5316250	5316250	1	0.00902	0.50514916
4	5316250	5316250	1	0.00902	0.50514916
4	5316250	5316250	1	0.00902	0.50514916
4	5316256	5316256	1	0.0347	0.016390229
4	5316256	5316256	1	0.0347	0.016390229
4	5316256	5316256	1	0.0347	0.016390229
4	5316256	5316256	1	0.0347	0.016390229
4	5316319	5316319	1	0.00816	0.519055287
4	5316319	5316319	1	0.00816	0.519055287
4	5316319	5316319	1	0.00816	0.519055287
4	5316319	5316319	1	0.00816	0.519055287
4	5316321	5316321	1	0.02665	0.049230412
4	5316321	5316321	1	0.02665	0.049230412
4	5316321	5316321	1	0.02665	0.049230412
4	5316321	5316321	1	0.02665	0.049230412
4	5316326	5316326	1	0.04351	0.009311521
4	5316326	5316326	1	0.04351	0.009311521
4	5316326	5316326	1	0.04351	0.009311521
4	5316326	5316326	1	0.04351	0.009311521
4	5316588	5316588	1	0.00985	0.504716981
4	5316588	5316588	1	0.00985	0.504716981
4	5316588	5316588	1	0.00985	0.504716981
4	5316588	5316588	1	0.00985	0.504716981
4	5316650	5316650	1	0.23333	0
4	5316650	5316650	1	0.23333	0
4	5316650	5316650	1	0.23333	0
4	5316650	5316650	1	0.23333	0
4	5316680	5316680	1	0.02972	0.033724178
4	5316680	5316680	1	0.02972	0.033724178
4	5316680	5316680	1	0.02972	0.033724178
4	5316680	5316680	1	0.02972	0.033724178
4	5316686	5316686	1	0.01047	0.196951442
4	5316686	5316686	1	0.01047	0.196951442
4	5316686	5316686	1	0.01047	0.196951442
4	5316686	5316686	1	0.01047	0.196951442
4	5316740	5316740	1	0.01472	0.198398886
4	5316740	5316740	1	0.01472	0.198398886
4	5316740	5316740	1	0.01472	0.198398886
4	5316740	5316740	1	0.01472	0.198398886
4	5316778	5316778	1	0.01004	0.505045492
4	5316778	5316778	1	0.01004	0.505045492
4	5316778	5316778	1	0.01004	0.505045492
4	5316778	5316778	1	0.01004	0.505045492
4	6260366	6260366	1	0.01713	0.17908805
4	6260532	6260532	1	0.04908	0.003957538
4	6260532	6260532	1	0.04908	0.003957538
4	6260533	6260533	1	0.01994	0.132046758
4	6260533	6260533	1	0.01994	0.132046758
4	6260556	6260556	1	0.01728	0.174679856
4	6260556	6260556	1	0.01728	0.174679856
4	6260593	6260593	1	0.00951	0.50617284
4	6260593	6260593	1	0.00951	0.50617284
4	6260639	6260639	1	0.00821	0.50937306
4	6260639	6260639	1	0.00821	0.50937306
4	6260643	6260643	1	0.01493	0.178367783
4	6260643	6260643	1	0.01493	0.178367783
4	6260666	6260666	1	0.03348	0.021795287
4	6260666	6260666	1	0.03348	0.021795287
4	6260714	6260714	1	0.00783	0.516311209
4	6260714	6260714	1	0.00783	0.516311209
4	6260781	6260781	1	0.01738	0.134194533
4	6260781	6260781	1	0.01738	0.134194533
4	6260785	6260785	1	0.00041	1
4	6260785	6260785	1	0.00041	1
4	6260818	6260818	1	0.00796	0.513766234
4	6260818	6260818	1	0.00796	0.513766234
4	6260835	6260835	1	0.01561	0.148307682
4	6260835	6260835	1	0.01561	0.148307682
4	6260845	6260845	1	0.00728	0.274007342
4	6260845	6260845	1	0.00728	0.274007342
4	6260849	6260849	1	5e-04	1
4	6260849	6260849	1	5e-04	1
4	6260858	6260858	1	0.01529	0.158367944
4	6260858	6260858	1	0.01529	0.158367944
4	6260892	6260892	1	0.00023	1
4	6260892	6260892	1	0.00023	1
4	6260912	6260912	1	0.00895	0.502005231
4	6260912	6260912	1	0.00895	0.502005231
4	6260978	6260978	1	0.02688	0.039423404
4	6260978	6260978	1	0.02688	0.039423404
4	6261016	6261016	1	0.01355	0.201627102
4	6261016	6261016	1	0.01355	0.201627102
4	6261076	6261076	1	0.01009	0.500452489
4	6261076	6261076	1	0.01009	0.500452489
4	6261202	6261202	1	0.01057	0.502067825
4	6261202	6261202	1	0.01057	0.502067825
4	6261338	6261338	1	0.01472	0.198398886
4	6261338	6261338	1	0.01472	0.198398886
4	6261376	6261376	1	0.03978	0.01610387
4	6261376	6261376	1	0.03978	0.01610387
4	6261442	6261442	1	0.04306	0.008550567
4	6261442	6261442	1	0.04306	0.008550567
4	6261884	6261884	1	0.01319	0.190563774
4	6261884	6261884	1	0.01319	0.190563774
4	6261898	6261898	1	0.00051	1
4	6261898	6261898	1	0.00051	1
4	6261899	6261899	1	0.00948	0.504134588
4	6261899	6261899	1	0.00948	0.504134588
4	6262127	6262127	1	0.00819	0.515255204
4	6262127	6262127	1	0.00819	0.515255204
4	6262185	6262185	1	0.01617	0.186973643
4	6262185	6262185	1	0.01617	0.186973643
4	6262767	6262767	1	0.00078	1
4	6262767	6262767	1	0.00078	1
4	6262863	6262863	1	0.05263	0.00242123
4	6262863	6262863	1	0.05263	0.00242123
4	10784573	10784573	1	0.01701	0.168116951
4	10784573	10784573	1	0.01701	0.168116951
4	10784573	10784573	1	0.01701	0.168116951
4	10784594	10784594	1	0.01493	0.178367783
4	10784594	10784594	1	0.01493	0.178367783
4	10784594	10784594	1	0.01493	0.178367783
4	10784608	10784608	1	8e-04	1
4	10784608	10784608	1	8e-04	1
4	10784608	10784608	1	8e-04	1
4	10784627	10784627	1	0.00136	0.638363508
4	10784627	10784627	1	0.00136	0.638363508
4	10784627	10784627	1	0.00136	0.638363508
4	10784683	10784683	1	0.01505	0.174542284
4	10784683	10784683	1	0.01505	0.174542284
4	10784683	10784683	1	0.01505	0.174542284
4	10784757	10784757	1	0.00065	1
4	10784757	10784757	1	0.00065	1
4	10784757	10784757	1	0.00065	1
4	10784760	10784760	1	0.00085	1
4	10784760	10784760	1	0.00085	1
4	10784760	10784760	1	0.00085	1
4	10784769	10784769	1	0.00047	1
4	10784769	10784769	1	0.00047	1
4	10784769	10784769	1	0.00047	1
4	10784814	10784814	1	0.0177	0.138187252
4	10784814	10784814	1	0.0177	0.138187252
4	10784814	10784814	1	0.0177	0.138187252
4	10784817	10784817	1	0.00058	1
4	10784817	10784817	1	0.00058	1
4	10784817	10784817	1	0.00058	1
4	10784856	10784856	1	0.00074	1
4	10784856	10784856	1	0.00074	1
4	10784856	10784856	1	0.00074	1
4	10784874	10784874	1	0.0011	1
4	10784874	10784874	1	0.0011	1
4	10784874	10784874	1	0.0011	1
4	10784918	10784918	1	0.0248	0.039541621
4	10784918	10784918	1	0.0248	0.039541621
4	10784918	10784918	1	0.0248	0.039541621
4	10784922	10784922	1	0.0069	0.408715977
4	10784922	10784922	1	0.0069	0.408715977
4	10784922	10784922	1	0.0069	0.408715977
4	10784928	10784928	1	0.00833	0.51270449
4	10784928	10784928	1	0.00833	0.51270449
4	10784928	10784928	1	0.00833	0.51270449
4	10784943	10784943	1	5e-04	1
4	10784943	10784943	1	5e-04	1
4	10784943	10784943	1	5e-04	1
4	10784958	10784958	1	0.00093	1
4	10784958	10784958	1	0.00093	1
4	10784958	10784958	1	0.00093	1
4	10784970	10784970	1	0.00056	1
4	10784970	10784970	1	0.00056	1
4	10784970	10784970	1	0.00056	1
4	10784972	10784972	1	0.0144	0.183667539
4	10784972	10784972	1	0.0144	0.183667539
4	10784972	10784972	1	0.0144	0.183667539
4	10784974	10784974	1	0.01493	0.178367783
4	10784974	10784974	1	0.01493	0.178367783
4	10784974	10784974	1	0.01493	0.178367783
4	10784994	10784994	1	8e-04	1
4	10784994	10784994	1	8e-04	1
4	10784994	10784994	1	8e-04	1
4	10785043	10785043	1	0.01308	0.195235297
4	10785043	10785043	1	0.01308	0.195235297
4	10785043	10785043	1	0.01308	0.195235297
4	10785063	10785063	1	0.00039	1
4	10785063	10785063	1	0.00039	1
4	10785063	10785063	1	0.00039	1
4	10785096	10785096	1	0.00796	0.508476505
4	10785096	10785096	1	0.00796	0.508476505
4	10785096	10785096	1	0.00796	0.508476505
4	10785126	10785126	1	0.00772	0.515520853
4	10785126	10785126	1	0.00772	0.515520853
4	10785126	10785126	1	0.00772	0.515520853
4	10785176	10785176	1	0.01264	0.186220264
4	10785176	10785176	1	0.01264	0.186220264
4	10785176	10785176	1	0.01264	0.186220264
4	10785201	10785201	1	0.0132	0.202615519
4	10785201	10785201	1	0.0132	0.202615519
4	10785201	10785201	1	0.0132	0.202615519
4	10785230	10785230	1	0.00022	1
4	10785230	10785230	1	0.00022	1
4	10785230	10785230	1	0.00022	1
4	10785248	10785248	1	0.00124	0.703296406
4	10785248	10785248	1	0.00124	0.703296406
4	10785248	10785248	1	0.00124	0.703296406
4	10785266	10785266	1	0.00098	1
4	10785266	10785266	1	0.00098	1
4	10785266	10785266	1	0.00098	1
4	10785298	10785298	1	0.0011	1
4	10785298	10785298	1	0.0011	1
4	10785298	10785298	1	0.0011	1
4	10785323	10785323	1	9e-05	1
4	10785323	10785323	1	9e-05	1
4	10785323	10785323	1	9e-05	1
